"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Negative Regulation Of Viral Transcription (GO:0032897)","2/13",0.00089275993882044,0.171043592529819,0,0,54.0569877883311,379.544535543116,"ZFP36;LARP7"
"Negative Regulation Of Viral Process (GO:0048525)","3/61",0.00122568185318132,0.171043592529819,0,0,15.5744514106583,104.415140076096,"IFIH1;ZFP36;LARP7"
"Regulation Of Viral Transcription (GO:0046782)","2/17",0.00154279380451973,0.171043592529819,0,0,39.6338308457711,256.595776076302,"ZFP36;LARP7"
"Protein Targeting To Membrane (GO:0006612)","3/72",0.00197692958961783,0.171043592529819,0,0,13.0843214756258,81.4657377967379,"ZDHHC21;GOLGA7;RAB8B"
"Cellular Response To Growth Factor Stimulus (GO:0071363)","4/155",0.00202910873064433,0.171043592529819,0,0,8.06113092205807,49.9802904642952,"ZFP36;NOTCH1;RPS6KB1;RAB35"
"Positive Regulation Of Interferon-Alpha Production (GO:0032727)","2/21",0.00236113353212718,0.171043592529819,0,0,31.2835820895522,189.222295861339,"IFIH1;HSPD1"
"peptidyl-L-cysteine S-palmitoylation (GO:0018230)","2/22",0.00259147399914311,0.171043592529819,0,0,29.7179104477612,176.985861250654,"ZDHHC21;GOLGA7"
"peptidyl-S-diacylglycerol-L-cysteine Biosynthetic Process From Peptidyl-Cysteine (GO:0018231)","2/22",0.00259147399914311,0.171043592529819,0,0,29.7179104477612,176.985861250654,"ZDHHC21;GOLGA7"
"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)","2/23",0.00283197388192611,0.171043592529819,0,0,28.3013503909026,166.037833964786,"SYNCRIP;ZFP36"
"Protein Targeting To ER (GO:0045047)","2/23",0.00283197388192611,0.171043592529819,0,0,28.3013503909026,166.037833964786,"SPCS2;SRP9"
"Regulation Of Interferon-Alpha Production (GO:0032647)","2/26",0.00361372406457452,0.171043592529819,0,0,24.7599502487562,139.225607340287,"IFIH1;HSPD1"
"Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)","2/27",0.00389415741682432,0.171043592529819,0,0,23.7683582089552,131.873457695887,"MAP1S;FKBP4"
"Protein Localization To Golgi Apparatus (GO:0034067)","2/28",0.00418439985127567,0.171043592529819,0,0,22.8530424799082,125.15221878495,"ARL5A;RAB33B"
"Protein Transport (GO:0015031)","5/313",0.00451279500548521,0.171043592529819,0,0,4.97742491883117,26.8822685420413,"RAB35;FAM91A1;GOLGA7;ARL5A;RAB8B"
"MAPK Cascade (GO:0000165)","3/98",0.00473026515640196,0.171043592529819,0,0,9.49090909090909,50.8121825134234,"ZFP36;KRAS;DUSP7"
"Protein Palmitoylation (GO:0018345)","2/30",0.00479403625548916,0.171043592529819,0,0,21.2185501066098,113.31517536895,"ZDHHC21;GOLGA7"
"B Cell Proliferation (GO:0042100)","2/31",0.00511329323709684,0.171043592529819,0,0,20.4858466289243,108.081516136767,"HSPD1;GAPT"
"Toll-Like Receptor Signaling Pathway (GO:0002224)","2/31",0.00511329323709684,0.171043592529819,0,0,20.4858466289243,108.081516136767,"TLR10;HSPD1"
"Positive Regulation Of Translation (GO:0045727)","3/108",0.00619594649887378,0.171043592529819,0,0,8.58268398268398,43.6331637171053,"SYNCRIP;RPS6KB1;GUF1"
"Positive Regulation Of Gene Expression (GO:0010628)","6/480",0.0062014519324586,0.171043592529819,0,0,3.90938316254772,19.8712844945248,"CCDC88B;NOTCH1;RPS6KB1;GUF1;KRAS;SLC38A2"
"Stress-Activated MAPK Cascade (GO:0051403)","2/42",0.00923972502795914,0.171043592529819,0,0,14.8440298507463,69.5330451860938,"ZFP36;SH2D3C"
"Negative Regulation Of BMP Signaling Pathway (GO:0030514)","2/43",0.00966901373244494,0.171043592529819,0,0,14.4812522752093,67.17605253596,"NOTCH1;UBE2D1"
"Protein Targeting (GO:0006605)","3/129",0.0100771909190666,0.171043592529819,0,0,7.14466089466089,32.8474408130311,"SPCS2;ZDHHC21;GOLGA7"
"Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)","2/44",0.0101070481285048,0.171043592529819,0,0,14.135749822317,64.9470172770087,"CCDC88B;HSPD1"
"Positive Regulation Of Lymphocyte Activation (GO:0051251)","2/47",0.0114729907335243,0.171043592529819,0,0,13.1913764510779,58.9358992757087,"CCDC88B;HSPD1"
"Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)","2/51",0.0134128635161965,0.171043592529819,0,0,12.1120925982333,52.2217846639774,"NOTCH1;GPR18"
"Cell Cycle G1/S Phase Transition (GO:0044843)","2/52",0.0139185995903711,0.171043592529819,0,0,11.8692537313433,50.7354720518067,"CCND2;RPS6KB1"
"mRNA Stabilization (GO:0048255)","2/53",0.0144325201711686,0.171043592529819,0,0,11.6359379572725,49.3162615834763,"SYNCRIP;ZFP36"
"Regulation Of Exocytosis (GO:0017157)","2/54",0.0149545644899604,0.171043592529819,0,0,11.4115958668197,47.9599556774216,"RAB8B;RAB33B"
"Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)","7/763",0.0159213849850308,0.171043592529819,0,0,2.86364994026284,11.8557745114646,"ZFP36;MAF;NOTCH1;CBFB;UBE2D1;LARP7;CGGBP1"
"Pattern Recognition Receptor Signaling Pathway (GO:0002221)","2/56",0.016022782801093,0.171043592529819,0,0,10.9878385848535,45.4209079168642,"IFIH1;TLR10"
"7-Methylguanosine RNA Capping (GO:0009452)","1/5",0.01713294726931,0.171043592529819,0,0,73.2610294117647,297.934432634127,"CMTR2"
"Negative Regulation Of Erythrocyte Differentiation (GO:0045647)","1/5",0.01713294726931,0.171043592529819,0,0,73.2610294117647,297.934432634127,"ZFP36"
"Establishment Of Mitochondrion Localization, Microtubule-Mediated (GO:0034643)","1/5",0.01713294726931,0.171043592529819,0,0,73.2610294117647,297.934432634127,"MAP1S"
"Negative Regulation Of Glial Cell Proliferation (GO:0060253)","1/5",0.01713294726931,0.171043592529819,0,0,73.2610294117647,297.934432634127,"NOTCH1"
"Venous Blood Vessel Morphogenesis (GO:0048845)","1/5",0.01713294726931,0.171043592529819,0,0,73.2610294117647,297.934432634127,"NOTCH1"
"Regulation Of Keratinocyte Apoptotic Process (GO:1902172)","1/5",0.01713294726931,0.171043592529819,0,0,73.2610294117647,297.934432634127,"ZFP36"
"Positive Regulation Of Transcription Of Notch Receptor Target (GO:0007221)","1/5",0.01713294726931,0.171043592529819,0,0,73.2610294117647,297.934432634127,"NOTCH1"
"Regulation Of pro-B Cell Differentiation (GO:2000973)","1/5",0.01713294726931,0.171043592529819,0,0,73.2610294117647,297.934432634127,"NOTCH1"
"Regulation Of Protein Depolymerization (GO:1901879)","1/5",0.01713294726931,0.171043592529819,0,0,73.2610294117647,297.934432634127,"MAP1S"
"Pericardium Morphogenesis (GO:0003344)","1/5",0.01713294726931,0.171043592529819,0,0,73.2610294117647,297.934432634127,"NOTCH1"
