"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"protein-DNA Complex Assembly (GO:0065004)","5/59",8.0193359489992e-05,0.072679551231771,0,0,12.6411238825032,119.219322266518,"UBN1;NAP1L1;TCF4;SSRP1;ASF1B"
"Regulation Of Translational Initiation (GO:0006446)","5/65",0.000127619931925849,0.072679551231771,0,0,11.3735632183908,101.980531333463,"PPP1R15B;PAIP2B;DDX3X;EIF5;EIF3E"
"Negative Regulation Of Multicellular Organismal Process (GO:0051241)","8/231",0.000361622880784004,0.13729615373766,0,0,4.9585043895661,39.2956943524486,"TLE3;RGS2;NLRP12;NOTCH1;RAB11FIP1;EVL;HMGCR;ATP2B1"
"Nucleosome Assembly (GO:0006334)","4/54",0.000718338126962515,0.184326013199753,0,0,10.8493150684932,78.5335284289601,"UBN1;NAP1L1;SSRP1;ASF1B"
"Negative Regulation Of Ruffle Assembly (GO:1900028)","2/6",0.000821741522228675,0.184326013199753,0,0,67.0472972972973,476.309676371779,"KANK1;EVL"
"Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)","7/207",0.000970988656012744,0.184326013199753,0,0,4.80944055944056,33.364030717182,"TLE3;KANK1;FRAT1;DDX3X;HECW1;PRICKLE1;TBL1X"
"Negative Regulation Of Muscle Hypertrophy (GO:0014741)","2/7",0.00114477774720711,0.186271693438414,0,0,53.6351351351351,363.246353843644,"RGS2;NOTCH1"
"Regulation Of Interleukin-18 Production (GO:0032661)","2/8",0.00151886408823688,0.200996322070013,0,0,44.6936936936937,290.052799644407,"NLRP12;TLR9"
"Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531)","2/9",0.00194322692451142,0.200996322070013,0,0,38.3069498069498,239.165814394394,"FCRL3;TLR9"
"Negative Regulation Of Interleukin-6 Production (GO:0032715)","3/34",0.00208660457957588,0.200996322070013,0,0,13.0473996050033,80.5313834376077,"NLRP12;C5AR2;TLR9"
"Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)","5/122",0.00227699484360875,0.200996322070013,0,0,5.81579722959033,35.3885373301454,"RPS4X;NLRP12;DDX3X;TLR9;EIF3E"
"Nucleosome Organization (GO:0034728)","4/75",0.00244510076417457,0.200996322070013,0,0,7.63225930928034,45.8978807850723,"UBN1;NAP1L1;SSRP1;ASF1B"
"Cellular Response To Thyroid Hormone Stimulus (GO:0097067)","2/11",0.00293973046573965,0.200996322070013,0,0,29.7912912912913,173.666467056513,"LMO2;CTSS"
"Negative Regulation Of Protein Secretion (GO:0050709)","3/39",0.00310082560129067,0.200996322070013,0,0,11.2324263038549,64.8794702037207,"MIDN;RAB11FIP1;HMGCR"
"Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208)","3/39",0.00310082560129067,0.200996322070013,0,0,11.2324263038549,64.8794702037207,"DDX3X;TLR9;PJA2"
"Response To Thyroid Hormone (GO:0097066)","2/12",0.00351036654922718,0.200996322070013,0,0,26.8108108108108,151.5356361741,"LMO2;CTSS"
"Negative Regulation Of Cardiac Muscle Hypertrophy (GO:0010614)","2/12",0.00351036654922718,0.200996322070013,0,0,26.8108108108108,151.5356361741,"RGS2;NOTCH1"
"Positive Regulation Of Protein Metabolic Process (GO:0051247)","6/196",0.00365687309252197,0.200996322070013,0,0,4.31140350877193,24.1919181873005,"RPS4X;DDX3X;CSF1;TLR9;EIF3E;KLF2"
"Protein Localization To Organelle (GO:0033365)","5/137",0.00375311086775467,0.200996322070013,0,0,5.15099268547544,28.7691709408975,"DNAJA1;RIPOR1;DDX3X;ARL1;TOPORS"
"Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)","4/85",0.00384516579039629,0.200996322070013,0,0,6.68662269575512,37.1838979750697,"KANK1;FRAT1;DDX3X;TBL1X"
"Negative Regulation Of Myoblast Differentiation (GO:0045662)","2/13",0.00412826972233185,0.200996322070013,0,0,24.3722358722359,133.801062483385,"NOTCH1;PRICKLE1"
"Negative Regulation Of Translational Initiation (GO:0045947)","2/13",0.00412826972233185,0.200996322070013,0,0,24.3722358722359,133.801062483385,"PAIP2B;EIF3E"
"Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)","2/13",0.00412826972233185,0.200996322070013,0,0,24.3722358722359,133.801062483385,"NOTCH1;ERBB4"
"Regulation Of Translation (GO:0006417)","6/202",0.00423521661956128,0.200996322070013,0,0,4.1781462585034,22.8307315155962,"RPS4X;PAIP2B;EIF5;DDX3X;IFRD2;EIF3E"
"Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732)","2/14",0.00479270849545579,0.217179031803405,0,0,22.3400900900901,119.310816145676,"EIF5;EIF3E"
"Epithelial Cell Migration (GO:0010631)","3/46",0.00495755472070985,0.217179031803405,0,0,9.40056953013764,49.8873434076961,"KANK1;PLXND1;PKN2"
