"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Inflammatory Response (GO:0006954)","13/236",1.17976132753786e-08,1.44166834225127e-05,0,0,9.01384131916246,164.550995699676,"CIITA;SLC11A1;NFAM1;PTGER2;FPR1;FPR2;MEFV;TLR1;IL2RA;TLR6;CDO1;TNFRSF4;TLR4"
"Cytokine-Mediated Signaling Pathway (GO:0019221)","12/257",2.66759901795376e-07,0.000162990299996975,0,0,7.50573979591837,113.613759018329,"UGCG;CSF3R;SPI1;SOCS1;SYK;IL1R1;TRADD;IL2RA;OSM;CSF2RB;IRAK3;IRF5"
"Regulation Of Mast Cell Degranulation (GO:0043304)","4/14",2.1800998424622e-06,0.000656004687753014,0,0,58.3823529411765,761.080519635033,"CD84;SYK;FES;GAB2"
"Pattern Recognition Receptor Signaling Pathway (GO:0002221)","6/56",2.57234021504304e-06,0.000656004687753014,0,0,17.7402985074627,228.329962142409,"TLR1;FFAR2;TLR6;NOD2;MEFV;TLR4"
"Positive Regulation Of Cytokine Production (GO:0001819)","12/320",2.68414356691086e-06,0.000656004687753014,0,0,5.9512987012987,76.3441455933222,"TLR1;SYK;IL1R1;SLC11A1;NFAM1;PDE4B;OSM;FFAR2;IRF5;TLR6;NOD2;TLR4"
"Cellular Response To Cytokine Stimulus (GO:0071345)","11/308",1.12536627688681e-05,0.00229199598392613,0,0,5.6167097329888,64.0013790038539,"TCL1A;CSF3R;SOCS1;MME;LRRK2;TRADD;CSF2RB;IRAK3;IRF5;MNDA;TLR4"
"Regulation Of Interleukin-6 Production (GO:0032675)","7/114",1.56226266098355e-05,0.00260040759012721,0,0,9.71618298081653,107.526959281897,"TLR1;CD84;SYK;IRAK3;TLR6;NOD2;TLR4"
"Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)","5/46",1.70239449435497e-05,0.00260040759012721,0,0,17.903342366757,196.594627412206,"ALOX5;NOD2;TLR6;MEFV;TLR4"
"Regulation Of Interleukin-8 Production (GO:0032677)","6/81",2.22798404180705e-05,0.00302510722120913,0,0,11.8119402985075,126.527476432369,"TLR1;SYK;FFAR2;TLR6;NOD2;TLR4"
"Regulation Of Interleukin-12 Production (GO:0032655)","5/50",2.57296649432229e-05,0.00314416505606184,0,0,16.3086419753086,172.347542283305,"SYK;IRAK3;IRF5;MEFV;TLR4"
"Cellular Response To Peptide (GO:1901653)","5/56",4.48519603457094e-05,0.00467633811799391,0,0,14.3856209150327,144.030897506654,"EPHA4;TLR6;FPR2;NOD2;TLR4"
"Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)","5/57",4.88898217966384e-05,0.00467633811799391,0,0,14.1082621082621,140.037781903606,"MNDA;TLR6;NOD2;MEFV;TLR4"
"Regulation Of Inflammatory Response (GO:0050727)","9/240",4.97482778509991e-05,0.00467633811799391,0,0,5.83791018142163,57.8451356724283,"IL1R1;TRADD;ALOX5;OSM;FFAR2;FPR2;NOD2;MEFV;TLR4"
"Toll-Like Receptor Signaling Pathway (GO:0002224)","4/31",6.24801148489651e-05,0.00506887908141985,0,0,21.6045751633987,209.146594439516,"TLR1;IRAK3;TLR6;TLR4"
"Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)","6/98",6.55660226340689e-05,0.00506887908141985,0,0,9.6210253082414,92.6740735531948,"LGALS3;TCL1A;SYK;CAPG;TLR6;TLR4"
"Positive Regulation Of Interleukin-8 Production (GO:0032757)","5/61",6.79241732611938e-05,0.00506887908141985,0,0,13.0978835978836,125.701941958306,"TLR1;SYK;FFAR2;NOD2;TLR4"
"MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755)","3/12",7.05163210999488e-05,0.00506887908141985,0,0,48.2992700729927,461.724907811146,"IRAK3;TLR6;TLR4"
"Positive Regulation Of Interleukin-1 Production (GO:0032732)","5/64",8.56019932510722e-05,0.00581142420848946,0,0,12.4300062774639,116.416977522277,"MNDA;TLR6;NOD2;MEFV;TLR4"
"Cellular Response To Amyloid-Beta (GO:1904646)","4/34",9.06021228701637e-05,0.00582714706038632,0,0,19.4411764705882,180.978551650652,"EPHA4;FPR2;TLR6;TLR4"
"Negative Regulation Of MAPK Cascade (GO:0043409)","6/105",9.63128903920221e-05,0.00588471760295255,0,0,8.93758480325645,82.6539655018069,"DUSP4;EPHA4;DUSP5;IRAK3;DUSP16;TLR4"
"Macrophage Activation (GO:0042116)","4/35",0.000101739424715617,0.00592026557154684,0,0,18.8130929791271,172.950563662949,"TLR1;SYK;SLC11A1;TLR4"
"Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)","4/38",0.000141114165445212,0.00783825046245679,0,0,17.1505190311419,152.055495186633,"FFAR2;IRF5;NOD2;TNFRSF4"
"Second-Messenger-Mediated Signaling (GO:0019932)","5/72",0.000150207133610233,0.00798057031616109,0,0,10.9414040906578,96.322599768547,"PTGDR2;LRRK2;FPR1;CCR6;FPR2"
"Positive Regulation Of Interleukin-6 Production (GO:0032755)","5/76",0.000193950039221213,0.00987528949701343,0,0,10.3229003651539,88.2392228665355,"TLR1;SYK;TLR6;NOD2;TLR4"
"Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)","5/78",0.000219161331456345,0.0107126058815862,0,0,10.039066463724,84.5861866585934,"TLR1;CD84;SYK;NOD2;TLR4"
"Response To Amyloid-Beta (GO:1904645)","4/43",0.000229621554463588,0.0107922130597886,0,0,14.947963800905,125.250154921931,"EPHA4;FPR2;TLR6;TLR4"
"Response To Cytokine (GO:0034097)","6/125",0.000250434010068432,0.0110687543595849,0,0,7.42794431205318,61.5948548179704,"CIITA;MME;IL1R1;SLC11A1;IRAK3;MEFV"
"Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)","3/18",0.000253621212821912,0.0110687543595849,0,0,28.970802919708,239.868649920039,"NOD2;TLR6;TLR4"
"Regulation Of Tumor Necrosis Factor Production (GO:0032680)","6/127",0.000272865641257716,0.0112830012924284,0,0,7.30442827186382,59.9440173461069,"TLR1;CD84;SYK;IRAK3;NOD2;TLR4"
"Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)","5/82",0.000276996758406588,0.0112830012924284,0,0,9.51563251563252,77.9473489924388,"TLR1;CD84;SYK;NOD2;TLR4"
"B Cell Receptor Signaling Pathway (GO:0050853)","4/46",0.000298737562237614,0.0117760419694956,0,0,13.8781512605042,112.634313556855,"SYK;NFAM1;CTLA4;MNDA"
"Regulation Of Interleukin-1 Beta Production (GO:0032651)","5/84",0.00030992627955352,0.01183530980045,0,0,9.27379278012189,74.9246049545179,"MNDA;TLR6;NOD2;MEFV;TLR4"
"Positive Regulation Of Programmed Cell Death (GO:0043068)","8/245",0.000336737408904052,0.0124694882933561,0,0,5.01802838511699,40.1251943687402,"SYK;LRRK2;TRADD;TNFRSF10C;CTLA4;FAS;IRF5;MNDA"
"Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)","4/48",0.00035237761521381,0.0126648660526846,0,0,13.2459893048128,105.316306962034,"SYK;FPR2;TLR6;TLR4"
"Peptide Catabolic Process (GO:0043171)","3/21",0.000407070757766223,0.0136361135957371,0,0,24.1386861313869,188.439221403778,"MME;ANPEP;CTSH"
"Positive Regulation Of MAP Kinase Activity (GO:0043406)","5/91",0.000448969241227638,0.0136361135957371,0,0,8.51593453919035,65.6455598003646,"ERN1;LRRK2;TLR6;NOD2;TLR4"
"Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)","3/22",0.000468937103800144,0.0136361135957371,0,0,22.8670764502497,175.277099248513,"SYK;TLR6;TLR4"
"Positive Regulation Of B Cell Activation (GO:0050871)","4/52",0.000479783287938056,0.0136361135957371,0,0,12.1397058823529,92.77376942038,"SPI1;SYK;NOD2;TNFRSF4"
"Negative Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002887)","2/5",0.000479830511142959,0.0136361135957371,0,0,95.9275362318841,733.085677607034,"CD84;SPI1"
"Bradykinin Catabolic Process (GO:0010815)","2/5",0.000479830511142959,0.0136361135957371,0,0,95.9275362318841,733.085677607034,"MME;CTSH"
"Positive Regulation Of Antigen Processing And Presentation (GO:0002579)","2/5",0.000479830511142959,0.0136361135957371,0,0,95.9275362318841,733.085677607034,"SLC11A1;NOD2"
"Response To Peptidoglycan (GO:0032494)","2/5",0.000479830511142959,0.0136361135957371,0,0,95.9275362318841,733.085677607034,"IRAK3;IRF5"
"Positive Regulation Of Dendritic Cell Antigen Processing And Presentation (GO:0002606)","2/5",0.000479830511142959,0.0136361135957371,0,0,95.9275362318841,733.085677607034,"SLC11A1;NOD2"
"Positive Regulation Of Chemokine Production (GO:0032722)","4/53",0.000516152150907681,0.0143349529183906,0,0,11.891356542617,90.0069734703717,"CD84;SYK;FFAR2;TLR4"
"Regulation Of MAPK Cascade (GO:0043408)","7/204",0.000592988477435601,0.0161029315428068,0,0,5.25327277584825,39.0335796710146,"DUSP4;DUSP5;DOK3;SYK;OSM;FAS;DUSP16"
"Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)","3/24",0.000610039038554702,0.0162058196763879,0,0,20.6871741397289,153.126206569177,"FFAR2;IRF5;NOD2"
"TRAIL-activated Apoptotic Signaling Pathway (GO:0036462)","2/6",0.000716441961136156,0.0181534144694249,0,0,71.9420289855072,520.947578361722,"SPI1;TNFRSF10C"
"Cellular Response To Bacterial Lipopeptide (GO:0071221)","2/6",0.000716441961136156,0.0181534144694249,0,0,71.9420289855072,520.947578361722,"TLR1;TLR6"
"Positive Regulation Of Type II Interferon Production (GO:0032729)","4/58",0.000727919238135696,0.0181534144694249,0,0,10.7875816993464,77.9437346858234,"IL1R1;SLC11A1;PDE4B;TLR4"
"Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426)","3/26",0.00077566899269959,0.018957350181578,0,0,18.886385274516,135.260224806132,"ALOX5;TLR6;TLR4"
"Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)","4/62",0.000936655818164873,0.0224430080352446,0,0,10.0415821501014,70.0219070913252,"CTSH;FAS;TLR6;TLR4"
"TRIF-dependent Toll-Like Receptor Signaling Pathway (GO:0035666)","2/7",0.000998416556093053,0.0225937968804761,0,0,57.5507246376812,397.63752249402,"TLR6;TLR4"
