"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168)","3/36",0.000477981360387723,0.184838870665024,0,0,22.0421286031042,168.532766789193,"PIAS4;TRRAP;EP400"
"Actin Filament Depolymerization (GO:0030042)","2/10",0.000785679499210031,0.184838870665024,0,0,59.960843373494,428.657767411021,"TWF2;MICAL2"
"Positive Regulation Of Autophagy (GO:0010508)","4/107",0.00112413922898904,0.184838870665024,0,0,9.49874145990651,64.5034614111403,"ORMDL3;TFEB;ULK1;MEFV"
"Positive Regulation Of DNA Recombination (GO:0045911)","3/51",0.00133159152353618,0.184838870665024,0,0,15.1425304878049,100.264454849509,"PIAS4;TRRAP;EP400"
"Actin Polymerization Or Depolymerization (GO:0008154)","3/53",0.00148878197896888,0.184838870665024,0,0,14.5353658536585,94.6222804046234,"TWF2;MICAL2;GAS7"
"Negative Regulation Of Anoikis (GO:2000811)","2/16",0.00206072627351913,0.184838870665024,0,0,34.2530120481928,211.844493948458,"NOTCH1;ITGA5"
"Amyloid Precursor Protein Metabolic Process (GO:0042982)","2/17",0.00232905734814555,0.184838870665024,0,0,31.9678714859438,193.798560853098,"CLN3;LDLRAP1"
"Associative Learning (GO:0008306)","2/18",0.00261297509077715,0.184838870665024,0,0,29.9683734939759,178.229883520411,"CLN3;RGS14"
"Lysosomal Lumen Acidification (GO:0007042)","2/18",0.00261297509077715,0.184838870665024,0,0,29.9683734939759,178.229883520411,"CLN3;RNASEK"
"Ganglioside Metabolic Process (GO:0001573)","2/19",0.00291234533445353,0.184838870665024,0,0,28.2041105598866,164.678063871478,"HEXB;ST6GALNAC4"
"Regulation Of Protein Localization To Cell Periphery (GO:1904375)","2/20",0.00322703474828872,0.184838870665024,0,0,26.6358768406961,152.788492938563,"CLN3;LDLRAP1"
"Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)","2/20",0.00322703474828872,0.184838870665024,0,0,26.6358768406961,152.788492938563,"LDLRAP1;MEF2D"
"Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)","3/71",0.0034383610832529,0.184838870665024,0,0,10.6780846484935,60.5742152123201,"PIAS4;TRRAP;EP400"
"Positive Regulation Of Cellular Catabolic Process (GO:0031331)","4/146",0.00349167019083746,0.184838870665024,0,0,6.87636932707355,38.9022005580472,"ORMDL3;TFEB;ULK1;MEFV"
"Histone H2A Acetylation (GO:0043968)","2/21",0.00355691083155873,0.184838870665024,0,0,25.2327203551046,142.283849535201,"TRRAP;EP400"
"Regulation Of Anoikis (GO:2000209)","2/21",0.00355691083155873,0.184838870665024,0,0,25.2327203551046,142.283849535201,"NOTCH1;ITGA5"
"Cellular Response To Hypoxia (GO:0071456)","3/72",0.00357695031582242,0.184838870665024,0,0,10.5227995758218,59.2775050312427,"NOTCH1;STUB1;P4HB"
"Regulation Of Autophagy (GO:0010506)","5/241",0.00365592159186761,0.184838870665024,0,0,5.21159957627119,29.2444067189597,"ORMDL3;TFEB;ULK1;BMF;MEFV"
"Cellular Response To Decreased Oxygen Levels (GO:0036294)","3/73",0.00371891270272777,0.184838870665024,0,0,10.3719512195122,58.024054987283,"NOTCH1;STUB1;P4HB"
"Peptide Biosynthetic Process (GO:0043043)","4/158",0.00462347411000882,0.184838870665024,0,0,6.33670033670034,34.0699593294414,"RPL18A;RPL10;RPS5;RPS6KB2"
"Positive Regulation Of Endocytosis (GO:0045807)","3/79",0.00464289878961804,0.184838870665024,0,0,9.55022464698331,51.3077832179327,"CLN3;LMAN2;LDLRAP1"
"Regulation Of Lysosomal Lumen pH (GO:0035751)","2/25",0.00502566066509636,0.184838870665024,0,0,20.8402304871661,110.311473795803,"CLN3;RNASEK"
"Negative Regulation Of Catalytic Activity (GO:0043086)","2/26",0.00542951134279526,0.184838870665024,0,0,19.9708835341365,104.166254070984,"CLN3;NOTCH1"
"Positive Regulation Of Double-Strand Break Repair (GO:2000781)","3/84",0.00550997995378531,0.184838870665024,0,0,8.95844625112918,46.5946195242586,"PIAS4;TRRAP;EP400"
"Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515)","2/27",0.00584777087848321,0.184838870665024,0,0,19.1710843373494,98.5718634354874,"ZER1;STUB1"
"Regulation Of Protein Localization To Membrane (GO:1905475)","2/28",0.00628031246106122,0.184838870665024,0,0,18.4328081556997,93.4605223822077,"CLN3;LDLRAP1"
"Protein Depolymerization (GO:0051261)","2/28",0.00628031246106122,0.184838870665024,0,0,18.4328081556997,93.4605223822077,"TWF2;MICAL2"
"Vacuolar Acidification (GO:0007035)","2/29",0.00672701007627155,0.184838870665024,0,0,17.7492190986167,88.7749291359823,"CLN3;RNASEK"
"Positive Regulation Of JUN Kinase Activity (GO:0043507)","2/30",0.00718773849727669,0.184838870665024,0,0,17.1144578313253,84.466330491811,"TLR6;MAP3K11"
"Cytoplasmic Translation (GO:0002181)","3/93",0.00730179581328487,0.184838870665024,0,0,8.05894308943089,39.6470581574626,"RPL18A;RPL10;RPS5"
"Negative Regulation Of Chemotaxis (GO:0050922)","2/31",0.00766237328706669,0.184838870665024,0,0,16.5234732031575,80.4930011397507,"SEMA4A;NOTCH1"
"Macromolecule Biosynthetic Process (GO:0009059)","4/183",0.00772320991304467,0.184838870665024,0,0,5.4447892958135,26.4808700007015,"RPL18A;RPL10;RPS5;RPS6KB2"
"Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)","3/98",0.00842957033999883,0.184838870665024,0,0,7.63286264441592,36.4546243205607,"BMF;STUB1;TLR6"
