"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Natural Killer Cell Mediated Immunity (GO:0002228)","3/22",1.02890297779597e-05,0.00351989187325265,0,0,87.4649122807018,1004.48486374988,"KLRK1;NKG7;SLAMF7"
"Natural Killer Cell Mediated Cytotoxicity (GO:0042267)","3/24",1.34863075744206e-05,0.00351989187325265,0,0,79.1269841269841,887.316994765634,"KLRK1;NKG7;SLAMF7"
"Ventricular Septum Morphogenesis (GO:0060412)","3/27",1.94111684186727e-05,0.00351989187325265,0,0,69.2256944444444,751.075384073977,"NOG;SOX4;ROBO1"
"Establishment Of Lymphocyte Polarity (GO:0001767)","2/5",3.6913092111424e-05,0.00502018052715367,0,0,359.603603603604,3670.45394130076,"CRTAM;CCR7"
"Ventricular Septum Development (GO:0003281)","3/37",5.08734941081932e-05,0.00553503615897142,0,0,48.8406862745098,482.847254872584,"NOG;SOX4;ROBO1"
"T Cell Activation (GO:0042110)","4/111",6.36271600031968e-05,0.00576886250695651,0,0,21.2058744993324,204.901129029999,"CRTAM;SLAMF7;CCR7;SOX4"
"Immunological Synapse Formation (GO:0001771)","2/7",7.73269914875204e-05,0.0060094119098873,0,0,215.740540540541,2042.51655275433,"PRF1;CCR7"
"Natural Killer Cell Activation (GO:0030101)","3/45",9.19115229392138e-05,0.00622431599756441,0,0,39.5218253968254,367.342884127931,"KLRK1;SLAMF7;CD244"
"T Cell Mediated Cytotoxicity (GO:0001913)","2/8",0.000102975816136176,0.00622431599756441,0,0,179.774774774775,1650.51515409287,"CRTAM;PRF1"
"Positive Regulation Of Gene Expression (GO:0010628)","6/480",0.000308483464964859,0.0159179086618236,0,0,7.47487533563483,60.4257135317563,"TMIGD2;ERBB2;NOG;CRTAM;SOX4;ROBO1"
"Generation Of Neurons (GO:0048699)","4/172",0.00034349110751996,0.0159179086618236,0,0,13.4646258503401,107.398559440616,"ERBB2;NRCAM;SMARCA1;ASCL2"
"Neuron Differentiation (GO:0030182)","4/173",0.000351130338128461,0.0159179086618236,0,0,13.3842772612003,106.463266918698,"ERBB2;SMARCA1;ASCL2;SOX4"
"Positive Regulation Of JNK Cascade (GO:0046330)","3/77",0.000453822328452005,0.0189907189752224,0,0,22.3952702702703,172.394418615184,"SH3RF3;EDAR;CCR7"
"Regulation Of Type II Interferon Production (GO:0032649)","3/87",0.000648804777056738,0.023409524934261,0,0,19.719246031746,144.746733399237,"CRTAM;CCR7;CD244"
"Positive Regulation Of Cell Adhesion (GO:0045785)","3/88",0.000670800938026709,0.023409524934261,0,0,19.4862745098039,142.386950847887,"ERBB2;CCR7;FBLN2"
"T Cell Mediated Immunity (GO:0002456)","2/20",0.00068851543924297,0.023409524934261,0,0,59.8888888888889,436.049371955513,"CRTAM;PRF1"
"Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)","2/21",0.000760054588838512,0.0243217468428324,0,0,56.7339971550498,407.47039265859,"KLRK1;CRTAM"
"Placenta Development (GO:0001890)","2/22",0.00083503162608132,0.0252365113660132,0,0,53.8945945945946,382.007093916608,"ASCL2;PTK2"
"Positive Regulation Of Multicellular Organismal Process (GO:0051240)","5/387",0.000885787900430269,0.025361506201793,0,0,7.53734216199569,52.9802269853152,"TMIGD2;NOG;CRTAM;ADRB2;PTK2"
"Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)","2/24",0.000995247459252071,0.0270707308916563,0,0,48.990171990172,338.645501992966,"KLRK1;CRTAM"
"Positive Regulation Of Kinase Activity (GO:0033674)","3/104",0.00108948723417289,0.0276507981647079,0,0,16.3861386138614,111.787026137715,"ERBB2;CCR7;PTK2"
"Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)","3/105",0.00112002486908058,0.0276507981647079,0,0,16.2246732026144,110.236990824187,"SH3RF3;EDAR;CCR7"
"Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)","2/26",0.00116905948122846,0.0276507981647079,0,0,44.9031531531532,303.166140321467,"CCR7;PTK2"
"Regulation Of JNK Cascade (GO:0046328)","3/110",0.00128083494804293,0.0290322588223063,0,0,15.4626168224299,102.984787162653,"SH3RF3;EDAR;CCR7"
"Nervous System Development (GO:0007399)","5/433",0.00145916202860589,0.031371897059258,0,0,6.71144859813084,43.8250409593542,"ERBB2;NOG;NRCAM;SOX4;ROBO1"
"Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)","3/117",0.00152935613263671,0.031371897059258,0,0,14.5080409356725,94.0543013270488,"ERBB2;ADRB2;ROBO1"
"Positive Regulation Of Lipid Kinase Activity (GO:0090218)","2/30",0.00155706106727935,0.031371897059258,0,0,38.480694980695,248.775967798337,"CCR7;PTK2"
"Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)","2/32",0.00177104651380441,0.0344089036967714,0,0,35.9117117117117,227.543236732064,"KLRK1;CRTAM"
"Regulation Of Activated T Cell Proliferation (GO:0046006)","2/33",0.00188299102313927,0.0353223143650953,0,0,34.7515257192677,218.062133159503,"TMIGD2;CRTAM"
"Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)","2/34",0.0019982199097812,0.0362343876973658,0,0,33.6638513513514,209.237618920285,"CCR7;PTK2"
"Central Nervous System Development (GO:0007417)","4/283",0.00218630048813047,0.0374960303675803,0,0,8.06226318484383,49.385751412947,"NRCAM;FLNB;SMARCA1;SOX4"
"Negative Regulation Of Cell Motility (GO:2000146)","3/133",0.00220564884515178,0.0374960303675803,0,0,12.7121794871795,77.7570147950112,"NOG;PTPRK;ROBO1"
"Regulation Of Cell Adhesion (GO:0030155)","3/144",0.00276323942607411,0.045085388729936,0,0,11.7139479905437,69.0109860303244,"ERBB2;CCR7;PTK2"
"Positive Regulation Of Protein Kinase Activity (GO:0045860)","3/145",0.002817836795621,0.045085388729936,0,0,11.6308685446009,68.2939685542492,"CCR7;ADRB2;PTK2"
"Positive Regulation Of MAPK Cascade (GO:0043410)","4/310",0.00303730719232099,0.0472084317892176,0,0,7.34080298786181,42.5530489262697,"ERBB2;CCR7;ADRB2;ROBO1"
"Regulation Of Cell-Substrate Adhesion (GO:0010810)","2/44",0.00332840167705552,0.0485267080915487,0,0,25.6357786357786,146.258861046438,"FBLN2;PTK2"
"Positive Regulation Of Intracellular Signal Transduction (GO:1902533)","5/525",0.00336999018229328,0.0485267080915487,0,0,5.49802036199095,31.2993801901568,"EDAR;ERBB2;CCR7;ADRB2;PTK2"
"Positive Regulation Of Cytokine Production (GO:0001819)","4/320",0.00340299237148857,0.0485267080915487,0,0,7.10488245931284,40.3777583938229,"TMIGD2;CRTAM;CCR7;CD244"
"Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173)","2/45",0.00347893679332794,0.0485267080915487,0,0,25.0383406662476,141.742761382166,"ERBB2;PTK2"
"Positive Regulation Of Peptide Hormone Secretion (GO:0090277)","2/46",0.0036326077287654,0.0494034651112094,0,0,24.468058968059,137.456771924781,"FLNB;SOX4"
"Negative Regulation Of Cell Migration (GO:0030336)","3/163",0.00391652846556325,0.0519656459821075,0,0,10.3130208333333,57.160429629382,"NOG;PTPRK;ROBO1"
