"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Monocyte Differentiation (GO:0045655)","3/15",9.5502832732603e-05,0.0806998936590495,0,0,41.7352941176471,386.316683724751,"CDK6;MYC;ZFP36L1"
"Regulation Of Stress-Activated MAPK Cascade (GO:0032872)","4/51",0.000263875567095703,0.0882510655681856,0,0,14.3029210241616,117.856539843678,"MYC;MAPK8IP3;RASGRP1;IGF1R"
"Negative Regulation Of Myeloid Cell Differentiation (GO:0045638)","3/22",0.000313317392549771,0.0882510655681856,0,0,26.3498452012384,212.598293919825,"CDK6;PRMT1;ZFP36L1"
"Regulation Of Macromolecule Metabolic Process (GO:0060255)","6/162",0.000479898076492959,0.100478530889816,0,0,6.53912466843501,49.9715775562978,"NPAT;ZNF462;CDK6;MYC;FUBP1;ZFP36L1"
"G1/S Transition Of Mitotic Cell Cycle (GO:0000082)","4/63",0.000594547520058084,0.100478530889816,0,0,11.3869577707555,84.5790191037988,"NPAT;CDK6;MYC;CUL4B"
"p38MAPK Cascade (GO:0038066)","2/8",0.00100883936503063,0.121781323350126,0,0,55.2,380.822302334395,"MAP2K3;ZFP36L1"
"Negative Regulation Of Cytoplasmic Translation (GO:2000766)","2/8",0.00100883936503063,0.121781323350126,0,0,55.2,380.822302334395,"FMR1;CPEB2"
"Regulation Of Erythrocyte Differentiation (GO:0045646)","3/36",0.00136506093793763,0.128552050959243,0,0,15.1604278074866,100.006614171897,"CDK6;PRMT1;ZFP36L1"
"Regulation Of Gene Expression (GO:0010468)","16/1127",0.00136919344216945,0.128552050959243,0,0,2.54973421870489,16.8117578363208,"ZNF331;ZNF462;ZNF395;CREBBP;RAB27A;ZNF66;ANK3;FOXN2;ZFP36L1;NPAT;CDK6;HNRNPH1;MYC;FUBP1;ZNF516;ZNF217"
"Histone Modification (GO:0016570)","4/81",0.00152647975872789,0.128987539612507,0,0,8.71714725952014,56.5288781447705,"CREBBP;UBE2B;TBL1XR1;EP400"
"Regulation Of Epithelial Cell Proliferation (GO:0050678)","4/91",0.0023403410030598,0.174130867837134,0,0,7.71127995324372,46.7107593198333,"CDK6;MYC;NME1;ZFP36L1"
