"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Natural Killer Cell Mediated Immunity (GO:0002228)","6/22",8.03708565280502e-11,5.61792287131071e-08,0,0,122.440573770492,2846.05393685427,"FCGR3A;KLRK1;GZMB;NKG7;SLAMF7;KLRD1"
"Natural Killer Cell Mediated Cytotoxicity (GO:0042267)","5/24",1.46601451909829e-08,5.12372074424853e-06,0,0,84.5246179966044,1524.66632119969,"FCGR3A;KLRK1;GZMB;NKG7;SLAMF7"
"Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)","5/69",3.45107105842523e-06,0.000804099556613078,0,0,25.0365423387097,314.880234717378,"PDGFRB;FGR;PDGFD;F2R;PIK3AP1"
"Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)","3/14",1.27382015115463e-05,0.00178719197704009,0,0,84.8948863636364,956.84220652729,"CX3CR1;LILRB1;KLRD1"
"Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)","5/90",1.27839197213168e-05,0.00178719197704009,0,0,18.831119544592,212.176295976708,"PDGFRB;FGR;PDGFD;F2R;PIK3AP1"
"Natural Killer Cell Activation (GO:0030101)","4/45",1.5452161686258e-05,0.00180017683644906,0,0,30.8044909020519,341.24480794526,"FCGR3A;KLRK1;SLAMF7;CD244"
"Cellular Defense Response (GO:0006968)","4/48",2.00280123407112e-05,0.00199994008945102,0,0,28.6998556998557,310.485906084595,"CX3CR1;GNLY;PRF1;KLRG1"
"Natural Killer Cell Degranulation (GO:0043320)","2/5",0.000109834189195313,0.00959676228094045,0,0,204.410256410256,1863.51401331259,"FCGR3A;NKG7"
"Regulation Of Inositol Phosphate Biosynthetic Process (GO:0010919)","2/6",0.000164395092758375,0.0116207379643191,0,0,153.3,1335.73937393152,"PLEK;CD244"
"Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)","3/32",0.000166248039546768,0.0116207379643191,0,0,32.1724137931034,279.965299405551,"KLRK1;LILRB1;KLRD1"
"Negative Regulation Of T Cell Mediated Cytotoxicity (GO:0001915)","2/7",0.000229655497083996,0.0145935629510648,0,0,122.633846153846,1027.54043839135,"KLRD1;LILRB1"
"Synapse Pruning (GO:0098883)","2/8",0.000305545263435102,0.0177980115950947,0,0,102.189743589744,827.063761273478,"CX3CR1;ITGAM"
"Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716)","2/10",0.000488933997674309,0.0262896049518725,0,0,76.6346153846154,584.207364633584,"KLRD1;LILRB1"
"Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)","3/51",0.000667000623702831,0.0333023882834485,0,0,19.4189453125,142.005301550681,"ITGAM;KLRK1;KLRD1"
"Negative Regulation Of Interleukin-12 Production (GO:0032695)","2/13",0.000842003030116066,0.0346211834147724,0,0,55.7258741258741,394.523972583507,"LILRB1;CMKLR1"
"Positive Regulation Of Leukocyte Degranulation (GO:0043302)","2/13",0.000842003030116066,0.0346211834147724,0,0,55.7258741258741,394.523972583507,"FGR;ITGAM"
"Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)","2/13",0.000842003030116066,0.0346211834147724,0,0,55.7258741258741,394.523972583507,"FGR;LILRB1"
"Negative Regulation Of T Cell Mediated Immunity (GO:0002710)","2/14",0.000980214724076451,0.0380650051183022,0,0,51.0794871794872,353.865350534783,"LILRB1;KLRD1"
"Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008)","2/15",0.00112857412490951,0.0391140263833774,0,0,47.1479289940828,319.983577670503,"PDGFRB;PDGFD"
"Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)","2/16",0.00128701374365906,0.0391140263833774,0,0,43.778021978022,291.36159021413,"LILRB1;KLRD1"
"Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)","2/16",0.00128701374365906,0.0391140263833774,0,0,43.778021978022,291.36159021413,"PDGFRB;DOCK5"
"Regulation Of Natural Killer Cell Activation (GO:0032814)","2/16",0.00128701374365906,0.0391140263833774,0,0,43.778021978022,291.36159021413,"ZNF683;KLRD1"
"Lymphocyte Mediated Immunity (GO:0002449)","2/16",0.00128701374365906,0.0391140263833774,0,0,43.778021978022,291.36159021413,"CD8A;KLRD1"
"Second-Messenger-Mediated Signaling (GO:0019932)","3/72",0.00181685832383289,0.0494945358672023,0,0,13.4945652173913,85.1594302883012,"FCGR3A;MCTP2;KLRG1"
"Regulation Of Lymphocyte Differentiation (GO:0045619)","2/19",0.00182214389788663,0.0494945358672023,0,0,36.0470588235294,227.375529084413,"ZNF683;TBX21"
"Positive Regulation Of Intracellular Signal Transduction (GO:1902533)","7/525",0.00184099847288592,0.0494945358672023,0,0,4.37274774774775,27.5371480876202,"PDGFRB;FGR;CX3CR1;PDGFD;F2R;ADRB2;PIK3AP1"
"T Cell Mediated Immunity (GO:0002456)","2/20",0.00202023599767651,0.0504337486562814,0,0,34.042735042735,211.219543413636,"CD8A;PRF1"
"Microglial Cell Activation (GO:0001774)","2/20",0.00202023599767651,0.0504337486562814,0,0,34.042735042735,211.219543413636,"CX3CR1;ITGAM"
"Positive Regulation Of Cell Migration (GO:0030335)","5/272",0.00217839068568518,0.0518022027714599,0,0,5.93995408964601,36.4069818283851,"PDGFRB;FGR;DOCK5;PDGFD;F2R"
"Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)","2/21",0.00222807573453869,0.0518022027714599,0,0,32.2493927125506,196.934688660117,"KLRK1;KLRD1"
"Positive Regulation Of Phosphatase Activity (GO:0010922)","2/22",0.00244559755573416,0.0518022027714599,0,0,30.6353846153846,184.22483725138,"PDGFRB;PLEK"
