"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"3'-UTR-mediated mRNA Destabilization (GO:0061158)","4/15",4.81641435262597e-07,0.000447926534794215,0,0,85.1336898395722,1238.36026356603,"ZFP36;ZC3H12A;ZFP36L2;ZFP36L1"
"Response To Transforming Growth Factor Beta (GO:0071559)","4/38",2.40882870613035e-05,0.00643618080608922,0,0,27.5114186851211,292.55050720662,"WNT10A;WNT7A;ZFP36L2;ZFP36L1"
"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)","3/14",2.99244028264408e-05,0.00643618080608922,0,0,63.107822410148,657.383852922741,"ZFP36;ZFP36L2;ZFP36L1"
"Cellular Response To Corticosteroid Stimulus (GO:0071384)","3/15",3.72851663884233e-05,0.00643618080608922,0,0,57.8459302325581,589.85003335155,"ZFP36;ZFP36L2;ZFP36L1"
"mRNA Destabilization (GO:0061157)","4/43",3.9595342756521e-05,0.00643618080608922,0,0,23.9782805429864,243.063011519384,"ZFP36;ZC3H12A;ZFP36L2;ZFP36L1"
"Positive Regulation Of mRNA Catabolic Process (GO:0061014)","4/45",4.74809531924448e-05,0.00643618080608922,0,0,22.80631276901,227.040992374843,"ZFP36;ZC3H12A;ZFP36L2;ZFP36L1"
"Regulation Of mRNA Catabolic Process (GO:0061013)","4/46",5.18268934146971e-05,0.00643618080608922,0,0,22.2621848739496,219.674365861981,"ZFP36;ZC3H12A;ZFP36L2;ZFP36L1"
"Cellular Response To Glucocorticoid Stimulus (GO:0071385)","3/17",5.53649961814126e-05,0.00643618080608922,0,0,49.5772425249169,485.934466062765,"ZFP36;ZFP36L2;ZFP36L1"
"Cellular Response To Growth Factor Stimulus (GO:0071363)","6/155",6.72594667514227e-05,0.00643913843310422,0,0,9.58777391444974,92.1092912600111,"ZFP36;WNT10A;RAP1A;WNT7A;ZFP36L2;ZFP36L1"
"Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)","5/96",6.92380476677873e-05,0.00643913843310422,0,0,12.9644165358451,124.172663323216,"SKI;WNT10A;WNT7A;ZFP36L2;ZFP36L1"
"Response To Fibroblast Growth Factor (GO:0071774)","3/20",9.1925321253247e-05,0.0077718680695927,0,0,40.8221614227086,379.422968768532,"ZFP36;ZFP36L2;ZFP36L1"
"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)","3/23",0.000141434282637846,0.0106249708450515,0,0,34.6936046511628,307.512849473871,"ZFP36;ZFP36L2;ZFP36L1"
"Negative Regulation Of Erythrocyte Differentiation (GO:0045647)","2/5",0.000194104745880073,0.0106249708450515,0,0,152.551724137931,1303.87676618426,"ZFP36;ZFP36L1"
"Regulation Of Keratinocyte Apoptotic Process (GO:1902172)","2/5",0.000194104745880073,0.0106249708450515,0,0,152.551724137931,1303.87676618426,"ZFP36;ZFP36L1"
"Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011)","2/5",0.000194104745880073,0.0106249708450515,0,0,152.551724137931,1303.87676618426,"ZFP36;ZFP36L2"
"Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012)","2/5",0.000194104745880073,0.0106249708450515,0,0,152.551724137931,1303.87676618426,"ZFP36;ZFP36L2"
"Regulation Of Transcription By RNA Polymerase III (GO:0006359)","3/26",0.000205644597000997,0.0106249708450515,0,0,30.1638018200202,256.071406897606,"TENM1;ELL;ZFP36L2"
"Response To Glucocorticoid (GO:0051384)","3/26",0.000205644597000997,0.0106249708450515,0,0,30.1638018200202,256.071406897606,"ZFP36;ZFP36L2;ZFP36L1"
"Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364)","3/27",0.000230607215817407,0.0107232355355094,0,0,28.905523255814,242.07782178214,"ZFP36;ZFP36L2;ZFP36L1"
"Regulation Of Actin Polymerization Or Depolymerization (GO:0008064)","3/27",0.000230607215817407,0.0107232355355094,0,0,28.905523255814,242.07782178214,"PLEKHG2;COTL1;ARHGAP18"
"Negative Regulation Of Type II Interferon Production (GO:0032689)","3/28",0.000257450781531152,0.0113488780710081,0,0,27.7479069767442,229.327627212243,"ZC3H12A;GAS6;FOXP3"
"Regulation Of Actin Filament Polymerization (GO:0030833)","4/70",0.000268468083400192,0.0113488780710081,0,0,14.1497326203209,116.350117469666,"TENM1;PLEKHG2;COTL1;ARHGAP18"
"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)","2/6",0.000290314417967614,0.0117388003786905,0,0,114.408045977011,931.801595794416,"ZFP36;ZFP36L1"
"Response To Epidermal Growth Factor (GO:0070849)","3/30",0.000317017809289963,0.0122844401099861,0,0,25.6899224806202,206.972211881938,"ZFP36;ZFP36L2;ZFP36L1"
"Regulation Of Fat Cell Differentiation (GO:0045598)","4/75",0.000349918457013622,0.0130169666009067,0,0,13.1499585749793,104.644877246744,"ZFP36;ZC3H12A;ZFP36L2;ZFP36L1"
"Regulation Of Protein Polymerization (GO:0032271)","3/33",0.000421934208678559,0.0150922620796562,0,0,23.1174418604651,179.637807576457,"PLEKHG2;COTL1;ARHGAP18"
"Cellular Response To Glucose Stimulus (GO:0071333)","3/34",0.000461282196968369,0.0158886090066883,0,0,22.370592648162,171.839719983923,"UCP2;GAS6;RAB11B"
"p38MAPK Cascade (GO:0038066)","2/8",0.000538788394134411,0.0174701142497079,0,0,76.2643678160919,573.979943487739,"ZFP36;ZFP36L1"
"Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)","4/85",0.000563552072571223,0.0174701142497079,0,0,11.520697167756,86.1892251283722,"ZFP36;ZC3H12A;SAMD4B;ZFP36L1"
"mRNA Metabolic Process (GO:0016071)","4/85",0.000563552072571223,0.0174701142497079,0,0,11.520697167756,86.1892251283722,"ZFP36;RNH1;SF3A2;ZFP36L2"
"Negative Regulation Of T-helper Cell Differentiation (GO:0045623)","2/10",0.000860907796340742,0.0258272338902223,0,0,57.1925287356322,403.637595461887,"ZC3H12A;FOXP3"
"mRNA Catabolic Process (GO:0006402)","3/43",0.000924228012621841,0.0268603766168223,0,0,17.3293604651163,121.072473681474,"ZFP36;RNH1;ZFP36L2"
"Regulation Of Epithelial Cell Apoptotic Process (GO:1904035)","2/11",0.00104917821731904,0.0286981100619621,0,0,50.8352490421456,348.717001576789,"ZFP36;ZFP36L1"
"Regulation Of T-helper 17 Cell Differentiation (GO:2000319)","2/11",0.00104917821731904,0.0286981100619621,0,0,50.8352490421456,348.717001576789,"ZC3H12A;FOXP3"
"T Cell Differentiation (GO:0030217)","3/46",0.00112595991014813,0.0290872976788267,0,0,16.1179015684154,109.42635747875,"FOXP3;ZFP36L2;ZFP36L1"
"Response To Glucose (GO:0009749)","3/46",0.00112595991014813,0.0290872976788267,0,0,16.1179015684154,109.42635747875,"UCP2;GAS6;VAMP2"
"Negative Regulation Of Cytokine Production (GO:0001818)","5/178",0.0011984254247017,0.0301225849992588,0,0,6.79121937792458,45.6828127424033,"ZFP36;ZC3H12A;BCL3;GAS6;FOXP3"
"Negative Regulation Of Cell Cycle Phase Transition (GO:1901988)","2/12",0.00125537451883386,0.0307236395398812,0,0,45.7494252873563,305.620861561123,"ZFP36L2;ZFP36L1"
"Response To Tumor Necrosis Factor (GO:0034612)","4/108",0.00138024766510099,0.0329135981677929,0,0,8.96244343891403,59.0221025111434,"ZFP36;ZC3H12A;ZFP36L2;ZFP36L1"
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)","3/50",0.00143529314772225,0.0333705656845424,0,0,14.7431964374072,96.5146572079336,"ZFP36;ZC3H12A;ZFP36L1"
"T Cell Differentiation In Thymus (GO:0033077)","2/13",0.00147933705510657,0.0335556941768076,0,0,41.5882967607106,270.996046861509,"ZFP36L2;ZFP36L1"
"Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)","3/55",0.00189065844901583,0.0413570272542881,0,0,13.3222271914132,83.541423602145,"ZFP36;ZFP36L2;ZFP36L1"
"Negative Regulation Of DNA-templated Transcription (GO:0045892)","12/1025",0.00191220663648859,0.0413570272542881,0,0,2.90734734170075,18.1985331167225,"NCOR2;SKI;EID1;DNAJB1;ZFP36;THAP7;NFIC;BCL3;ARID5A;PRDM2;GAS6;FOXP3"
"Cellular Response To Tumor Necrosis Factor (GO:0071356)","4/119",0.00197081569782944,0.0416558772495769,0,0,8.10066496163683,50.4615351238533,"ZFP36;ZC3H12A;ZFP36L2;ZFP36L1"
