"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Peptide Biosynthetic Process (GO:0043043)","8/158",8.14313923149892e-06,0.00703610657905016,0,0,8.76533333333333,102.715110610111,"RPL21;SRBD1;RPS20;RPL26;RPL39;RPS24;MRPL11;RPS23"
"Gene Expression (GO:0010467)","10/296",2.11124941045745e-05,0.00703610657905016,0,0,5.80360317648453,62.4795347403051,"RNASEL;RPL21;SRBD1;THOC1;RPS20;RPL26;RPL39;RPS24;MRPL11;RPS23"
"Macromolecule Biosynthetic Process (GO:0009059)","8/183",2.3668134464491e-05,0.00703610657905016,0,0,7.50361904761905,79.9239049940322,"RPL21;SRBD1;RPS20;RPL26;RPL39;RPS24;MRPL11;RPS23"
"Cytoplasmic Translation (GO:0002181)","6/93",2.95324515385106e-05,0.00703610657905016,0,0,11.184284906727,116.65232473684,"RPL21;RPS20;RPL26;RPL39;RPS24;RPS23"
"Superoxide Metabolic Process (GO:0006801)","4/34",6.39646106665948e-05,0.012191654793053,0,0,21.3354838709677,206.040620628999,"NCF1;NCF2;NCF4;SOD1"
"Translation (GO:0006412)","8/234",0.000133458465057139,0.0211976528665756,0,0,5.7952802359882,51.7038690456945,"RPL21;SRBD1;RPS20;RPL26;RPL39;RPS24;MRPL11;RPS23"
"Superoxide Anion Generation (GO:0042554)","3/19",0.000230187798383811,0.031338424551396,0,0,29.784,249.48910317029,"NCF1;NCF2;NCF4"
"Regulation Of Viral Life Cycle (GO:1903900)","3/24",0.000469697402986355,0.0559527031307495,0,0,22.6868571428571,173.858957735456,"PPIA;TRIM21;TRIM22"
"Positive Regulation Of Intracellular Signal Transduction (GO:1902533)","11/525",0.000562906827210181,0.0596055784812558,0,0,3.54082277428581,26.4938397101171,"NTRK2;NCF1;RPS20;CARD16;DNM1L;RHOC;PIK3AP1;TRIM21;PPIA;TRIM22;SOD1"
"Regulation Of RNA Biosynthetic Process (GO:2001141)","2/8",0.00110960582450215,0.0967402815631644,0,0,52.5555555555556,357.57488422434,"MITF;TNFRSF1B"
"Regulation Of Hydrolase Activity (GO:0051336)","4/71",0.00111662444616454,0.0967402815631644,0,0,9.53538757823784,64.816272921248,"NTRK2;FGD6;CHN2;SOD1"
"Energy Derivation By Oxidation Of Organic Compounds (GO:0015980)","3/43",0.00262127707577576,0.192311472138157,0,0,11.8992,70.7299591180051,"ADGRF1;UQCRB;COX7C"
