"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Mast Cell Degranulation (GO:0043304)","4/14",1.31963794353453e-09,4.36800159309929e-07,0,0,420.357894736842,8594.59902074698,"LYN;FGR;GAB2;UNC13D"
"Regulation Of Leukocyte Degranulation (GO:0043300)","2/7",2.64720697795306e-05,0.0037500171779274,0,0,380.419047619048,4009.39625252629,"LYN;UNC13D"
"Regulation Of Mast Cell Activation Involved In Immune Response (GO:0033006)","2/9",4.53174281320531e-05,0.0037500171779274,0,0,271.700680272109,2717.50099161309,"LYN;UNC13D"
"Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886)","2/9",4.53174281320531e-05,0.0037500171779274,0,0,271.700680272109,2717.50099161309,"LYN;UNC13D"
"Positive Regulation Of Leukocyte Degranulation (GO:0043302)","2/13",9.79138979337644e-05,0.00512954686622804,0,0,172.865800865801,1595.79716718551,"FGR;GAB2"
"Immune Response-Regulating Cell Surface Receptor Signaling Pathway (GO:0002768)","2/13",9.79138979337644e-05,0.00512954686622804,0,0,172.865800865801,1595.79716718551,"LYN;FGR"
"Phosphorylation (GO:0016310)","5/429",0.000108479843092436,0.00512954686622804,0,0,12.8098794549266,116.940700118779,"LYN;FGR;DAPK1;PKN1;NADK"
"Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)","2/16",0.000150321356019962,0.00621954610532593,0,0,135.802721088435,1195.43539073803,"LYN;FGR"
"Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)","2/17",0.000170245194622814,0.0062612399355724,0,0,126.742857142857,1099.90884116267,"LYN;FGR"
"Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096)","2/20",0.000237344413159456,0.00785610007557801,0,0,105.603174603175,881.363910606729,"LYN;FGR"
