Gene.stable.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene.name
ENSG00000011478,39.9997105896001,-0.511827026838942,0.132060871545782,-3.87569020897688,0.000106322886151594,0.0161792313829218,QPCTL
ENSG00000075618,111.843211472096,-0.525731491406957,0.155484930836045,-3.38123758090311,0.000721601216796525,0.0383154892901576,FSCN1
ENSG00000110203,402.735271807137,-1.536106198105,0.443987662738358,-3.45979478040186,0.000540587213373621,0.0358756700330578,FOLR3
ENSG00000152315,53.5041595887876,-0.551722075854429,0.14130542917402,-3.90446481129168,9.44341306255069e-05,0.0153032348304555,KCNK13
ENSG00000165804,60.4783943122683,-0.612111655549882,0.151521627288466,-4.03976426668482,5.35049513107791e-05,0.0115402987904355,ZNF219
ENSG00000170955,33.0393689586123,-1.24009982693414,0.29018674395196,-4.27345443160367,1.92467633122946e-05,0.00958733280285328,CAVIN3
ENSG00000178922,36.1710722991057,-0.575101503617578,0.178057750508331,-3.22985942468519,0.00123851097745441,0.0491429335274263,HYI
ENSG00000179639,190.804822031799,-1.32149759868381,0.403590405081991,-3.27435335935536,0.00105904089405826,0.0458844176252048,FCER1A
ENSG00000182580,50.9050495339725,-0.713959073599688,0.203849292543269,-3.50238681082566,0.000461109657088515,0.0339430942485305,EPHB3
ENSG00000186395,70.0335939840261,-0.621906734164235,0.101727059006331,-6.11348386790118,9.74792292993865e-10,1.21634582319774e-05,KRT10
ENSG00000198483,16.6895594299317,-0.826501997483804,0.217895912382691,-3.79310464545208,0.000148775421530024,0.0186151918599991,ANKRD35
ENSG00000203875,1087.62063553028,-0.555914288259848,0.171990318419475,-3.23224175272474,0.00122823097619333,0.049137405613312,SNHG5
ENSG00000226085,16.3382998526041,-0.907315290210217,0.269370204675841,-3.36828377623307,0.000756377000873413,0.0391621253813214,UQCRFS1P1
ENSG00000237651,55.5768756444139,-0.79594541537394,0.205580355969059,-3.87169976247018,0.000108079029154524,0.016248314768556,C2orf74
ENSG00000238103,61.1578430673693,-1.38759581099292,0.387204087501944,-3.58362903642115,0.000338853246004621,0.0285689919165247,RPL9P7
ENSG00000243199,44.8303265891272,-0.514457830304842,0.155063913985251,-3.31771472216143,0.000907571274890105,0.0435829936580341,RPL6P10
